,fold_0,fold_1,fold_2,fold_3,fold_4,fold_5
BET_RS25_SNZ,4.750733093355244e-06,8.842012643596068e-06,0.0,1.9864018516047546e-05,0.0,3.080304367568423e-06
BET_MarketReturn_CSR,0.0002182271218674617,0.00040080373109971883,0.0,0.00011894764663258551,0.00021610302114128137,0.00023658745540374896
BET_MarketReturn_CSZ,0.000240445899781903,0.0010190832984122275,0.0002284882313895249,0.0002228072390779117,0.00030751396805211507,0.0002234064895729472
BET_MarketReturn_SNZ,4.916896854810329e-05,0.0006832021166253738,2.515472803706148e-05,0.00019346542275033553,5.87960940290467e-05,0.0001861043177357393
BET_MarketTrendIdx_CSR,7.338026042009316e-05,0.0004384184196764366,6.330045637023142e-05,0.0002445543445402885,3.5211314354877766e-05,0.00026105091483105567
BET_MarketTrendIdx_CSZ,0.0005381050030104715,0.0013034534653516097,0.000176837347696375,0.0014692559262969138,0.00017126459504378285,0.00043284556024137397
BET_MarketTrendIdx_SNZ,1.1958617998264716e-05,0.00016748786698647902,1.7133680646048153e-05,0.00011473067927429653,2.5658943155003696e-05,3.114122683413941e-05
BET_MarketHV20_CSR,3.0729058384483646e-05,0.00047733781661407035,5.289439039854227e-05,6.729881756339148e-05,3.86418139519386e-05,5.453624050648363e-05
BET_MarketHV20_CSZ,0.00012052274985759272,0.0009904523929089152,0.0005356762862303098,0.0008534790936783828,0.00017337801813633333,0.0007100539013306831
BET_MarketHV20_SNZ,0.0,6.283042377630381e-05,7.1538187013217836e-06,0.0001457596609698125,1.0336268467907253e-05,4.8841879811932424e-05
BET_MarketVolChange_CSR,0.00046436388064166194,0.0005597368388035764,0.0008347826628126939,0.000542900160849157,0.0005047448685779683,0.0003314970995132046
BET_MarketVolChange_CSZ,0.0003853142156984776,0.0010796711856088331,0.0005993570460739036,0.001552998171717026,0.0002826955187373498,0.00051579686933934
BET_MarketVolChange_SNZ,3.848841365689718e-05,0.0005418389928448685,0.00019356347534891903,0.00014218007219665154,0.00016434229808205827,9.217991900468286e-05
BET_SectorMomentum5d_CSZ,6.043824138412646e-05,0.00015125959782019043,3.884751689949455e-05,0.00010759081651683837,5.407907881039948e-05,0.00011007005310395005
BET_SectorMomentum5d_SNZ,3.6523135043761746e-05,0.00014031271436968328,4.638756043836803e-06,6.944509180061021e-05,1.0030216277132663e-05,0.00010902643154050964
BET_SectorReturn_CSZ,2.242287163529602e-05,0.0005256922859186128,0.00010402615402332664,0.00040480184208357956,0.00012771725154922376,0.00024276381548665914
BET_SectorReturn_SNZ,6.465098689519314e-06,3.356193224085507e-05,0.0,9.903421196148492e-06,0.0,1.5408299922037986e-05
BET_SectorRel_CSR,0.0,9.015918252931686e-05,0.0,0.0001445146837306805,2.069262598899867e-05,8.512757759160005e-05
BET_SectorRel_CSZ,1.2461079519615446e-05,0.00011384727860840979,0.0,1.790375242511196e-05,1.6107455452262927e-05,2.8511778029347256e-05
BET_SectorRel_SNZ,1.5036116596714508e-06,2.8956817102437495e-05,0.0,9.084978455734903e-06,0.0,1.2676969950737447e-05
BET_RelSectorReturn1d_SNZ,1.5521578755904623e-05,0.00042899974004337793,0.0,2.627161942810374e-06,1.4765749929889414e-05,0.0
BET_RelSectorReturn5d_SNZ,0.0,7.206992174530701e-05,0.0,6.22224315535445e-06,0.0,0.0
BET_SectorRelStrength60_CSZ,9.34629897040612e-05,0.0011975640458862086,9.226558543875177e-05,7.418923753198906e-05,6.0783912949904e-05,0.0001241033019034279
BET_SectorRelStrength60_SNZ,2.0383051956207424e-05,0.00025648204245482523,2.622955952617104e-06,0.0002735671103206293,3.146176635641525e-05,0.00016776071691610104
EVT_EPSActual_CSZ,3.3587640443141014e-05,0.00016993455757776196,0.0,0.00016556197604672597,1.296963993437611e-05,7.832465545457735e-06
EVT_EPSActual_SNZ,0.0,5.920662820588203e-05,0.0,3.103934003976161e-05,0.0,6.793463568981071e-06
EVT_IsMissingEPS_CSZ,0.00022804433587583967,0.00011490369037792603,4.460874741225364e-05,0.00034737793088433175,0.00018801078915023904,0.000757149734862545
EVT_IsMissingEPS_SNZ,3.19379340820973e-05,7.923277753513886e-05,1.772237211571939e-05,4.3212898271739935e-05,6.318551128567569e-06,9.667846178401027e-06
EVT_LogDaysSincePub_CSR,0.0,1.983512607095866e-05,0.0,3.907940538817911e-05,0.0,6.846489614971159e-06
EVT_LogDaysSincePub_CSZ,0.0,4.620291769709241e-05,0.0,2.3411579468902996e-05,0.0,0.0
EVT_LogDaysSincePub_SNZ,0.0,1.799835877348782e-05,0.0,6.89823969229705e-06,0.0,3.835936226809384e-06
CON_RevisionRate_CSR,9.693192137269316e-05,0.0002783570879599697,9.107960717661831e-05,0.0006092485493842783,1.6482460181616916e-05,0.00021816872277335603
CON_RevisionRate_CSZ,0.0002570725657077244,0.0009043961084355493,5.866789266541583e-05,0.00041250904613458994,8.286363314145095e-05,0.0010753462638285864
CON_RevisionRate_SNZ,2.7424748014857127e-05,2.5594634168006664e-05,0.0,1.2589894808144723e-05,1.3049249899399729e-05,0.00011355944513432052
CON_ProgressRate_CSZ,1.1648553390583267e-05,8.414468182826351e-05,1.4036768109985095e-05,1.636820264863672e-05,0.0,7.314917406392004e-06
CON_ProgressRate_SNZ,0.0,1.2078953761131727e-05,7.672308024774668e-06,7.520990416351261e-06,0.0,4.792909767486281e-06
GOV_MarketSegment_CSZ,0.0003221471171149721,0.0007287722487044061,0.00013612883570970707,0.0003705481785894022,0.0002477100254707185,0.002215063371309282
GOV_MarketSegment_SNZ,8.5533809392967e-06,0.0003818138118877328,9.739683444946187e-05,0.00011539238495031676,2.602619487270169e-05,2.5964629220591857e-05
